timestamp,engine_id,mission_id,flight_phase,engine_operating_hours,rpm,throttle,engine_load,oil_pressure,oil_temperature,cht,egt,fuel_flow,vibration_rms,vibration_peak,vibration_1x,vibration_2x,battery_voltage,alternator_voltage,ambient_temperature,ambient_pressure,degradation_index,fault_type,fault_severity,fault_progression,mission_fault_type,affected_component,fault_onset_timestamp,fault_duration_s,fault_variant,sensor_channel_affected
2026-05-28 00:04:56.000000000,ENG_019,ENG_019_M01,CLIMB,281.656,6004.1,0.8301,0.7641,3.603,114.36,210.23,801.91,11.626,0.8889,2.6349,0.6336,0.2446,25.615,27.96,33.87,910.36,0.029,NORMAL,NORMAL,0.0034,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:05:00.000000000,ENG_019,ENG_019_M01,CLIMB,281.6571,6014.7,0.8321,0.7666,3.604,114.69,210.41,802.02,11.783,0.9133,3.0495,0.6611,0.2458,25.595,27.952,33.85,909.41,0.0293,NORMAL,NORMAL,0.0038,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:05:04.000000000,ENG_019,ENG_019_M01,CLIMB,281.6582,6027.3,0.8358,0.771,3.606,115.03,210.63,802.32,11.683,0.9014,2.9416,0.6633,0.2368,25.616,27.9,33.92,909.78,0.0298,NORMAL,NORMAL,0.0043,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:05:08.000000000,ENG_019,ENG_019_M01,CLIMB,281.6593,6054.9,0.8439,0.7809,3.616,115.38,210.94,803.01,11.905,0.8947,2.7471,0.6274,0.2772,25.697,27.967,34.1,911.35,0.0304,NORMAL,NORMAL,0.0047,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:05:12.000000000,ENG_019,ENG_019_M01,CLIMB,281.6605,6067.8,0.8453,0.7831,3.618,115.72,211.25,803.68,11.913,0.9158,3.003,0.6684,0.2544,25.613,27.942,34.09,913.11,0.031,NORMAL,NORMAL,0.0052,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:05:16.000000000,ENG_019,ENG_019_M01,CLIMB,281.6616,6066.5,0.8407,0.7782,3.613,116.05,211.5,804.01,11.871,0.8861,2.8841,0.6343,0.2456,25.603,28.055,34.07,910.74,0.0315,NORMAL,NORMAL,0.0057,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:05:20.000000000,ENG_019,ENG_019_M01,CLIMB,281.6627,6060.9,0.8401,0.7774,3.606,116.37,211.74,804.23,11.811,0.8959,2.6588,0.6578,0.2323,25.655,28.017,34.29,912.01,0.032,NORMAL,NORMAL,0.0062,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:05:24.000000000,ENG_019,ENG_019_M01,CLIMB,281.6638,6043.4,0.8315,0.7676,3.594,116.67,211.89,803.97,11.699,0.8854,2.8168,0.6344,0.224,25.639,27.917,34.46,911.36,0.0323,NORMAL,NORMAL,0.0068,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:05:28.000000000,ENG_019,ENG_019_M01,CLIMB,281.6649,6016.4,0.8279,0.7625,3.577,116.96,212.0,803.52,11.639,0.8943,2.9767,0.6283,0.2342,25.555,27.846,34.69,910.5,0.0326,NORMAL,NORMAL,0.0074,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:05:32.000000000,ENG_019,ENG_019_M01,CLIMB,281.666,6005.7,0.8267,0.7607,3.568,117.24,212.07,803.07,11.524,0.88,2.8311,0.6144,0.2601,25.621,27.995,34.4,910.32,0.0328,NORMAL,NORMAL,0.008,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:05:36.000000000,ENG_019,ENG_019_M01,CLIMB,281.6671,6006.8,0.8301,0.7643,3.565,117.51,212.19,802.87,11.674,0.9128,2.7286,0.6387,0.2479,25.64,27.876,34.65,911.86,0.0332,NORMAL,NORMAL,0.0087,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:05:40.000000000,ENG_019,ENG_019_M01,CLIMB,281.6682,6026.3,0.8329,0.7681,3.571,117.79,212.34,802.88,11.674,0.9405,3.1467,0.6587,0.2404,25.561,28.003,34.56,910.3,0.0335,NORMAL,NORMAL,0.0093,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:05:44.000000000,ENG_019,ENG_019_M01,CLIMB,281.6693,6035.3,0.8395,0.7752,3.572,118.07,212.54,803.21,11.771,0.9264,2.7514,0.6661,0.222,25.675,28.005,34.52,910.33,0.034,NORMAL,NORMAL,0.01,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:05:48.000000000,ENG_019,ENG_019_M01,CLIMB,281.6705,6052.5,0.8409,0.7775,3.577,118.34,212.74,803.59,11.896,0.8854,2.9238,0.6321,0.255,25.588,27.989,34.32,908.66,0.0345,NORMAL,NORMAL,0.0107,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:05:52.000000000,ENG_019,ENG_019_M01,CLIMB,281.6716,6068.6,0.8466,0.7843,3.582,118.63,213.01,804.21,12.001,0.9247,2.7959,0.6872,0.2315,25.657,27.993,34.54,910.97,0.0351,NORMAL,NORMAL,0.0115,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:05:56.000000000,ENG_019,ENG_019_M01,CLIMB,281.6727,6077.4,0.8439,0.7821,3.583,118.9,213.25,804.62,11.869,0.8897,2.4025,0.6381,0.2553,25.627,27.919,34.63,912.54,0.0356,NORMAL,NORMAL,0.0123,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:06:00.000000000,ENG_019,ENG_019_M01,CLIMB,281.6738,6064.8,0.8424,0.7799,3.573,119.16,213.44,804.85,11.978,0.9087,2.9656,0.6485,0.249,25.596,27.924,34.26,911.25,0.0361,NORMAL,NORMAL,0.0131,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:06:04.000000000,ENG_019,ENG_019_M01,CLIMB,281.6749,6065.5,0.8401,0.7776,3.571,119.4,213.6,804.93,11.877,0.9015,2.6777,0.6474,0.2615,25.691,27.981,34.15,911.48,0.0365,NORMAL,NORMAL,0.0139,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:06:08.000000000,ENG_019,ENG_019_M01,CLIMB,281.676,6073.4,0.842,0.7799,3.572,119.64,213.77,805.11,11.878,0.8912,2.9162,0.6511,0.2232,25.578,27.964,34.09,910.89,0.037,NORMAL,NORMAL,0.0148,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:06:12.000000000,ENG_019,ENG_019_M01,CRUISE,281.6771,5809.4,0.7451,0.6621,3.444,119.41,212.08,799.78,10.068,0.843,2.7442,0.6089,0.225,25.648,27.983,27.39,803.26,0.0344,NORMAL,NORMAL,0.0157,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:06:16.000000000,ENG_019,ENG_019_M01,CRUISE,281.6782,5590.9,0.6984,0.6069,3.341,119.09,210.01,792.78,9.019,0.8072,2.3155,0.5655,0.2118,25.621,27.95,27.35,802.37,0.0311,NORMAL,NORMAL,0.0166,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:06:20.000000000,ENG_019,ENG_019_M01,CRUISE,281.6793,5426.3,0.6754,0.5782,3.264,118.73,207.81,785.67,8.502,0.7458,2.387,0.5334,0.2136,25.7,28.042,27.44,803.72,0.0313,NORMAL,NORMAL,0.0176,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:06:24.000000000,ENG_019,ENG_019_M01,CRUISE,281.6805,5335.1,0.6699,0.5692,3.224,118.37,205.66,779.41,8.292,0.7472,2.4069,0.5322,0.2115,25.67,27.996,27.5,804.54,0.0315,NORMAL,NORMAL,0.0185,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:06:28.000000000,ENG_019,ENG_019_M01,CRUISE,281.6816,5274.3,0.6652,0.5623,3.198,118.0,203.58,773.95,8.215,0.737,2.2866,0.5414,0.1938,25.701,28.053,27.5,804.47,0.0317,NORMAL,NORMAL,0.0196,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:06:32.000000000,ENG_019,ENG_019_M01,CRUISE,281.6827,5269.3,0.6683,0.5649,3.2,117.64,201.62,769.6,8.215,0.7281,2.2532,0.5208,0.2139,25.662,27.962,27.25,803.02,0.0319,NORMAL,NORMAL,0.0206,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:06:36.000000000,ENG_019,ENG_019_M01,CRUISE,281.6838,5262.3,0.6711,0.5672,3.201,117.3,199.8,766.16,8.284,0.7453,2.1618,0.5232,0.2068,25.643,28.0,27.48,803.77,0.0322,NORMAL,NORMAL,0.0217,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:06:40.000000000,ENG_019,ENG_019_M01,CRUISE,281.6849,5251.9,0.6694,0.5652,3.2,116.96,198.06,763.24,8.158,0.7298,2.2284,0.5312,0.1848,25.709,28.041,27.21,802.52,0.0324,NORMAL,NORMAL,0.0228,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:06:44.000000000,ENG_019,ENG_019_M01,CRUISE,281.686,5284.9,0.6772,0.5739,3.22,116.65,196.5,761.27,8.346,0.7528,2.2938,0.5561,0.1981,25.717,28.019,27.35,803.35,0.0327,NORMAL,NORMAL,0.0239,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:06:48.000000000,ENG_019,ENG_019_M01,CRUISE,281.6871,5279.8,0.6733,0.57,3.222,116.35,194.99,759.47,8.266,0.7499,2.1828,0.5372,0.1857,25.729,28.045,27.35,802.63,0.0329,NORMAL,NORMAL,0.025,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:06:52.000000000,ENG_019,ENG_019_M01,CRUISE,281.6882,5263.9,0.6641,0.5608,3.218,116.03,193.49,757.55,8.173,0.7336,2.1289,0.5203,0.1884,25.736,28.036,27.37,803.79,0.0332,NORMAL,NORMAL,0.0262,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:06:56.000000000,ENG_019,ENG_019_M01,CRUISE,281.6893,5195.8,0.6535,0.5481,3.188,115.7,191.97,755.36,7.833,0.6958,1.7778,0.4861,0.1928,25.64,27.995,27.33,801.99,0.0335,NORMAL,NORMAL,0.0274,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:07:00.000000000,ENG_019,ENG_019_M01,CRUISE,281.6905,5184.6,0.6515,0.5458,3.187,115.37,190.49,753.45,7.872,0.735,2.2956,0.5245,0.2018,25.668,27.978,26.9,800.62,0.0338,NORMAL,NORMAL,0.0287,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:07:04.000000000,ENG_019,ENG_019_M01,CRUISE,281.6916,5151.8,0.641,0.5349,3.175,115.02,189.01,751.34,7.662,0.6888,2.4707,0.4842,0.1878,25.664,28.009,26.94,802.26,0.0341,NORMAL,NORMAL,0.03,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:07:08.000000000,ENG_019,ENG_019_M01,CRUISE,281.6927,5128.8,0.6351,0.5285,3.168,114.68,187.56,749.31,7.672,0.7166,2.1906,0.5237,0.1709,25.771,28.022,27.07,801.5,0.0344,NORMAL,NORMAL,0.0313,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:07:12.000000000,ENG_019,ENG_019_M01,CRUISE,281.6938,5109.5,0.6321,0.525,3.163,114.34,186.15,747.47,7.554,0.7179,2.1543,0.5176,0.1809,25.692,27.975,26.91,801.71,0.0347,NORMAL,NORMAL,0.0326,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:07:16.000000000,ENG_019,ENG_019_M01,CRUISE,281.6949,5098.2,0.6351,0.5273,3.162,114.01,184.84,746.08,7.66,0.7195,1.9241,0.5072,0.206,25.69,28.046,26.88,802.26,0.0351,NORMAL,NORMAL,0.034,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:07:20.000000000,ENG_019,ENG_019_M01,CRUISE,281.696,5106.7,0.6359,0.5284,3.17,113.69,183.62,744.99,7.598,0.711,2.2108,0.5094,0.2039,25.764,28.079,26.94,801.55,0.0354,NORMAL,NORMAL,0.0354,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:07:24.000000000,ENG_019,ENG_019_M01,CRUISE,281.6971,5119.2,0.6424,0.5348,3.179,113.4,182.53,744.42,7.705,0.674,2.092,0.4687,0.1886,25.7,27.984,27.07,801.86,0.0358,NORMAL,NORMAL,0.0368,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:07:28.000000000,ENG_019,ENG_019_M01,CRUISE,281.6982,5137.9,0.6478,0.5406,3.192,113.13,181.57,744.24,7.728,0.714,2.394,0.5055,0.1893,25.71,27.965,27.29,802.68,0.0361,NORMAL,NORMAL,0.0383,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:07:32.000000000,ENG_019,ENG_019_M01,CRUISE,281.6993,5164.4,0.6533,0.5466,3.208,112.88,180.71,744.38,7.894,0.7096,2.3989,0.5126,0.1832,25.702,28.054,27.29,801.75,0.0365,NORMAL,NORMAL,0.0398,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:07:36.000000000,ENG_019,ENG_019_M01,CRUISE,281.7005,5165.7,0.6545,0.5478,3.212,112.64,179.91,744.56,7.991,0.7279,2.0154,0.495,0.2079,25.674,28.069,27.24,801.75,0.0369,NORMAL,NORMAL,0.0413,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:07:40.000000000,ENG_019,ENG_019_M01,CRUISE,281.7016,5175.7,0.6546,0.5482,3.22,112.4,179.15,744.73,7.958,0.7334,2.314,0.5242,0.1836,25.741,28.068,27.06,799.65,0.0373,NORMAL,NORMAL,0.0428,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:07:44.000000000,ENG_019,ENG_019_M01,CRUISE,281.7027,5182.8,0.6528,0.5469,3.226,112.17,178.43,744.8,7.898,0.7224,2.1749,0.5206,0.1796,25.787,28.032,27.15,800.12,0.0377,NORMAL,NORMAL,0.0444,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:07:48.000000000,ENG_019,ENG_019_M01,CRUISE,281.7038,5172.4,0.6516,0.5453,3.224,111.95,177.74,744.78,7.815,0.736,2.3656,0.5112,0.1938,25.735,27.976,27.23,800.49,0.0381,NORMAL,NORMAL,0.0461,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:07:52.000000000,ENG_019,ENG_019_M01,CRUISE,281.7049,5150.4,0.6471,0.5403,3.216,111.73,177.06,744.51,7.839,0.7313,2.1475,0.5146,0.2086,25.698,28.0,27.27,800.72,0.0385,NORMAL,NORMAL,0.0477,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:07:56.000000000,ENG_019,ENG_019_M01,CRUISE,281.706,5152.7,0.6454,0.5389,3.22,111.51,176.4,744.23,7.857,0.7161,2.0572,0.5133,0.2041,25.728,27.949,27.33,801.61,0.039,NORMAL,NORMAL,0.0494,COOLING_SYSTEM_FAILURE,NONE,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:08:00.000000000,ENG_019,ENG_019_M01,CRUISE,281.7071,5136.9,0.6449,0.5379,3.215,111.29,175.77,743.95,7.76,0.7192,2.1185,0.5209,0.1887,25.747,27.938,27.2,802.93,0.0394,COOLING_SYSTEM_FAILURE,EARLY,0.0511,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:08:04.000000000,ENG_019,ENG_019_M01,CRUISE,281.7082,5119.1,0.6373,0.5303,3.209,111.07,175.13,743.34,7.707,0.7288,2.2593,0.5255,0.2117,25.704,27.955,27.4,804.58,0.0399,COOLING_SYSTEM_FAILURE,EARLY,0.0528,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:08:08.000000000,ENG_019,ENG_019_M01,CRUISE,281.7093,5127.7,0.6432,0.536,3.215,110.87,174.57,743.13,7.753,0.7214,2.2361,0.4965,0.1929,25.659,28.096,27.49,802.7,0.0404,COOLING_SYSTEM_FAILURE,EARLY,0.0546,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:08:12.000000000,ENG_019,ENG_019_M01,CRUISE,281.7105,5129.3,0.6445,0.5372,3.218,110.68,174.06,743.01,7.674,0.7487,2.1719,0.539,0.2242,25.766,28.01,27.35,802.62,0.0409,COOLING_SYSTEM_FAILURE,EARLY,0.0564,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:08:16.000000000,ENG_019,ENG_019_M01,CRUISE,281.7116,5105.3,0.6329,0.5255,3.209,110.46,173.47,742.34,7.608,0.7049,2.2996,0.5162,0.1727,25.726,27.967,27.21,801.1,0.0414,COOLING_SYSTEM_FAILURE,EARLY,0.0583,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:08:20.000000000,ENG_019,ENG_019_M01,CRUISE,281.7127,5088.9,0.6296,0.5219,3.204,110.26,172.9,741.61,7.484,0.7127,2.3079,0.4936,0.188,25.686,28.049,27.46,801.06,0.0419,COOLING_SYSTEM_FAILURE,EARLY,0.0601,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:08:24.000000000,ENG_019,ENG_019_M01,CRUISE,281.7138,5053.1,0.6224,0.514,3.189,110.04,172.29,740.62,7.303,0.7012,2.3339,0.4907,0.2047,25.685,27.992,27.38,800.99,0.0424,COOLING_SYSTEM_FAILURE,EARLY,0.0621,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:08:28.000000000,ENG_019,ENG_019_M01,CRUISE,281.7149,5054.4,0.6259,0.5172,3.192,109.84,171.74,739.97,7.41,0.7031,2.0722,0.5109,0.1761,25.773,28.037,27.25,801.23,0.0429,COOLING_SYSTEM_FAILURE,EARLY,0.064,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:08:32.000000000,ENG_019,ENG_019_M01,CRUISE,281.716,5057.8,0.628,0.5193,3.196,109.64,171.25,739.54,7.472,0.6761,2.0962,0.4688,0.1985,25.727,28.101,27.36,803.0,0.0435,COOLING_SYSTEM_FAILURE,EARLY,0.066,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:08:36.000000000,ENG_019,ENG_019_M01,CRUISE,281.7171,5046.6,0.6227,0.514,3.193,109.45,170.75,738.93,7.368,0.6831,2.1737,0.4903,0.181,25.722,27.996,27.45,802.12,0.044,COOLING_SYSTEM_FAILURE,EARLY,0.068,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:08:40.000000000,ENG_019,ENG_019_M01,CRUISE,281.7182,5039.1,0.6243,0.5152,3.192,109.27,170.29,738.48,7.387,0.7352,2.0009,0.5305,0.1899,25.66,28.066,27.57,802.61,0.0446,COOLING_SYSTEM_FAILURE,EARLY,0.07,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:08:44.000000000,ENG_019,ENG_019_M01,CRUISE,281.7193,5048.7,0.6258,0.517,3.199,109.09,169.87,738.21,7.348,0.736,2.6139,0.5164,0.1844,25.748,28.003,27.39,802.9,0.0452,COOLING_SYSTEM_FAILURE,EARLY,0.0721,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:08:48.000000000,ENG_019,ENG_019_M01,CRUISE,281.7205,5033.8,0.6209,0.512,3.194,108.91,169.44,737.74,7.45,0.6665,2.2012,0.4672,0.1775,25.76,27.987,27.4,803.49,0.0458,COOLING_SYSTEM_FAILURE,EARLY,0.0742,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:08:52.000000000,ENG_019,ENG_019_M01,CRUISE,281.7216,5019.5,0.619,0.5098,3.189,108.73,169.02,737.24,7.305,0.7064,2.348,0.4801,0.2072,25.764,27.976,27.53,804.7,0.0464,COOLING_SYSTEM_FAILURE,EARLY,0.0763,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:08:56.000000000,ENG_019,ENG_019_M01,CRUISE,281.7227,5026.8,0.6177,0.5089,3.195,108.55,168.61,736.79,7.325,0.6956,2.2733,0.4809,0.2198,25.704,28.054,27.36,804.15,0.047,COOLING_SYSTEM_FAILURE,EARLY,0.0785,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:09:00.000000000,ENG_019,ENG_019_M01,CRUISE,281.7238,5030.6,0.6158,0.5073,3.199,108.38,168.22,736.34,7.244,0.7014,2.2421,0.5117,0.1939,25.682,28.064,27.31,804.29,0.0477,COOLING_SYSTEM_FAILURE,EARLY,0.0807,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:09:04.000000000,ENG_019,ENG_019_M01,CRUISE,281.7249,5015.2,0.6195,0.5101,3.193,108.22,167.87,736.11,7.347,0.6993,2.0034,0.51,0.1692,25.696,27.987,27.33,804.96,0.0483,COOLING_SYSTEM_FAILURE,EARLY,0.0829,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:09:08.000000000,ENG_019,ENG_019_M01,CRUISE,281.726,5037.2,0.6263,0.5171,3.206,108.07,167.59,736.27,7.426,0.7443,2.22,0.5418,0.198,25.7,28.026,27.18,803.86,0.049,COOLING_SYSTEM_FAILURE,EARLY,0.0852,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:09:12.000000000,ENG_019,ENG_019_M01,CRUISE,281.7271,5053.4,0.6298,0.5208,3.215,107.93,167.37,736.59,7.508,0.6996,2.1975,0.4985,0.1745,25.747,27.99,27.2,803.63,0.0497,COOLING_SYSTEM_FAILURE,EARLY,0.0875,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:09:16.000000000,ENG_019,ENG_019_M01,CRUISE,281.7282,5049.8,0.6256,0.5168,3.215,107.79,167.13,736.65,7.479,0.713,2.1848,0.4955,0.1928,25.693,27.912,27.14,802.76,0.0503,COOLING_SYSTEM_FAILURE,EARLY,0.0898,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:09:20.000000000,ENG_019,ENG_019_M01,CRUISE,281.7293,5011.5,0.6119,0.5029,3.199,107.63,166.79,736.01,7.164,0.6929,2.3969,0.5035,0.1938,25.704,28.063,27.11,801.63,0.0511,COOLING_SYSTEM_FAILURE,EARLY,0.0922,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:09:24.000000000,ENG_019,ENG_019_M01,CRUISE,281.7305,4990.7,0.6103,0.5006,3.19,107.47,166.46,735.37,7.23,0.6783,2.065,0.4759,0.1521,25.787,28.028,27.07,800.63,0.0518,COOLING_SYSTEM_FAILURE,EARLY,0.0946,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:09:28.000000000,ENG_019,ENG_019_M01,CRUISE,281.7316,4973.6,0.6093,0.4991,3.184,107.31,166.12,734.77,7.163,0.6892,2.2024,0.4836,0.2119,25.722,27.99,26.89,800.6,0.0525,COOLING_SYSTEM_FAILURE,EARLY,0.097,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:09:32.000000000,ENG_019,ENG_019_M01,CRUISE,281.7327,4995.8,0.6163,0.5062,3.197,107.16,165.86,734.63,7.251,0.6922,2.3434,0.4922,0.213,25.721,27.991,26.81,800.69,0.0532,COOLING_SYSTEM_FAILURE,EARLY,0.0995,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:09:36.000000000,ENG_019,ENG_019_M01,CRUISE,281.7338,5021.9,0.6226,0.5129,3.211,107.04,165.68,734.85,7.34,0.6917,2.259,0.4923,0.2007,25.718,27.965,26.82,800.36,0.054,COOLING_SYSTEM_FAILURE,EARLY,0.102,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:09:40.000000000,ENG_019,ENG_019_M01,LOITER,281.7349,4833.0,0.5483,0.4406,3.121,106.84,165.11,731.38,6.258,0.6634,2.1743,0.4896,0.1538,25.802,27.992,28.24,820.74,0.0548,COOLING_SYSTEM_FAILURE,EARLY,0.1046,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:09:44.000000000,ENG_019,ENG_019_M01,LOITER,281.736,4622.6,0.5083,0.3989,3.02,106.57,164.24,726.39,5.694,0.6344,2.0753,0.4508,0.149,25.804,28.148,28.39,822.49,0.0556,COOLING_SYSTEM_FAILURE,EARLY,0.1071,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
2026-05-28 00:09:48.000000000,ENG_019,ENG_019_M01,LOITER,281.7371,4494.9,0.4836,0.3739,2.961,106.27,163.2,720.98,5.35,0.6195,1.9698,0.4588,0.1628,25.771,28.139,28.29,821.27,0.0564,COOLING_SYSTEM_FAILURE,EARLY,0.1097,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-05-28 00:03:40,780,accelerating,
